DATA;REG_ANS;CD_CONTA_CONTABIL;DESCRICAO;VL_SALDO_INICIAL;VL_SALDO_FINAL;trimestre;ano
2023-01-01;356417;463919111;Despesas com Expediente;0.0;66534.89;1T;2023
2023-01-01;356417;463919112;Despesas com Seguros;0.0;315794.34;1T;2023
2023-01-01;356417;463919113;Despesas com Locomoção;0.0;222147.01;1T;2023
2023-01-01;356417;463919114;Despesas com Comunicação;0.0;186372.59;1T;2023
2023-01-01;356417;463919119;Outras Despesas com Localização e Funcionamento;0.0;187417.64;1T;2023
2023-01-01;356417;46391921;Outras Despesas com Localização e Funcionamento;0.0;62952.33;1T;2023
2023-01-01;356417;463919211;Despesas com Expediente;0.0;4281.58;1T;2023
2023-01-01;356417;463919212;Despesas com Seguros;0.0;20321.65;1T;2023
2023-01-01;356417;463919213;Despesas com Locomoção;0.0;14295.36;1T;2023
2023-01-01;356417;463919214;Despesas com Comunicação;0.0;11993.24;1T;2023
2023-01-01;356417;463919219;Outras Despesas com Localização e Funcionamento;0.0;12060.5;1T;2023
2023-01-01;356417;464;DESPESAS COM PUBLICIDADE E PROPAGANDA INSTITUCIONAL;0.0;463333.74;1T;2023
2023-01-01;356417;4641;PUBLICIDADE E PROPAGANDA;0.0;463333.74;1T;2023
2023-01-01;356417;46411;PUBLICIDADE E PROPAGANDA;0.0;463333.74;1T;2023
2023-01-01;356417;464119;Publicidade e Propaganda;0.0;463333.74;1T;2023
2023-01-01;356417;46411901;Publicidade e Propaganda;0.0;0.0;1T;2023
2023-01-01;356417;464119011;Publicidade e Propaganda;0.0;0.0;1T;2023
2023-01-01;356417;464119013;Promoções;0.0;0.0;1T;2023
2023-01-01;356417;464119019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;356417;46411911;Publicidade e Propaganda;0.0;435320.46;1T;2023
2023-01-01;356417;464119111;Publicidade e Propaganda;0.0;375114.01;1T;2023
2023-01-01;356417;464119113;Promoções;0.0;53172.74;1T;2023
2023-01-01;356417;464119119;Outras Despesas;0.0;7033.71;1T;2023
2023-01-01;356417;46411921;Publicidade e Propaganda;0.0;28013.28;1T;2023
2023-01-01;356417;464119211;Publicidade e Propaganda;0.0;24138.93;1T;2023
2023-01-01;356417;464119213;Promoções;0.0;3421.72;1T;2023
2023-01-01;356417;464119219;Outras Despesas;0.0;452.63;1T;2023
2023-01-01;356417;465;DESPESAS COM TRIBUTOS;0.0;24915.25;1T;2023
2023-01-01;356417;4651;IMPOSTOS;0.0;20466.78;1T;2023
2023-01-01;356417;46511;IMPOSTOS;0.0;20466.78;1T;2023
2023-01-01;356417;465119;Impostos;0.0;20466.78;1T;2023
2023-01-01;356417;46511901;Impostos;0.0;0.0;1T;2023
2023-01-01;356417;465119012;Impostos Estaduais;0.0;0.0;1T;2023
2023-01-01;356417;465119019;Impostos Municipais;0.0;0.0;1T;2023
2023-01-01;356417;46511911;Impostos;0.0;19229.35;1T;2023
2023-01-01;356417;465119112;Impostos Estaduais;0.0;14.78;1T;2023
2023-01-01;356417;465119119;Impostos Municipais;0.0;19214.57;1T;2023
2023-01-01;356417;46511921;Impostos;0.0;1237.43;1T;2023
2023-01-01;356417;465119212;Impostos Estaduais;0.0;0.95;1T;2023
2023-01-01;356417;465119219;Impostos Municipais;0.0;1236.48;1T;2023
2023-01-01;356417;4653;TAXA DE SAÚDE SUPLEMENTAR;0.0;4448.47;1T;2023
2023-01-01;356417;46531;TAXA DE SAÚDE SUPLEMENTAR;0.0;4448.47;1T;2023
2023-01-01;356417;465319;Taxa de Saúde Suplementar;0.0;4448.47;1T;2023
2023-01-01;356417;46531901;Taxa de Saúde Suplementar;0.0;0.0;1T;2023
2023-01-01;356417;465319011;Taxa de Saúde Suplementar;0.0;0.0;1T;2023
2023-01-01;356417;46531911;Taxa de Saúde Suplementar;0.0;4179.51;1T;2023
2023-01-01;356417;465319111;Taxa de Saúde Suplementar;0.0;4179.51;1T;2023
2023-01-01;356417;46531921;Taxa de Saúde Suplementar;0.0;268.96;1T;2023
2023-01-01;356417;465319211;Taxa de Saúde Suplementar;0.0;268.96;1T;2023
2023-01-01;356417;468;DESPESAS ADMINISTRATIVAS DIVERSAS;0.0;283222.83;1T;2023
2023-01-01;356417;4681;DESPESAS ADMINISTRATIVAS DIVERSAS;0.0;283222.83;1T;2023
2023-01-01;356417;46811;DESPESAS DIVERSAS;0.0;283222.83;1T;2023
2023-01-01;356417;468119;Despesas Diversas;0.0;283222.83;1T;2023
2023-01-01;356417;46811901;Despesas Diversas;0.0;0.0;1T;2023
2023-01-01;356417;468119012;Despesas com Contribuições e Donativos;0.0;0.0;1T;2023
2023-01-01;356417;468119013;Despesas Judiciais;0.0;0.0;1T;2023
2023-01-01;356417;468119019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;356417;46811911;Despesas Diversas;0.0;266099.11;1T;2023
2023-01-01;356417;468119112;Despesas com Contribuições e Donativos;0.0;189606.58;1T;2023
2023-01-01;356417;468119113;Despesas Judiciais;0.0;73513.87;1T;2023
2023-01-01;356417;468119119;Outras Despesas;0.0;2978.66;1T;2023
2023-01-01;356417;46811921;Despesas Diversas;0.0;17123.72;1T;2023
2023-01-01;356417;468119212;Despesas com Contribuições e Donativos;0.0;12201.36;1T;2023
2023-01-01;356417;468119213;Despesas Judiciais;0.0;4730.68;1T;2023
2023-01-01;356417;468119219;Outras Despesas;0.0;191.68;1T;2023
2023-01-01;356417;47;DESPESAS PATRIMONIAIS;0.0;21194.01;1T;2023
2023-01-01;356417;471;DESPESAS PATRIMONIAIS;0.0;21194.01;1T;2023
2023-01-01;356417;4718;OUTROS INVESTIMENTOS;0.0;21194.01;1T;2023
2023-01-01;356417;47181;OUTROS INVESTIMENTOS;0.0;21194.01;1T;2023
2023-01-01;356417;471819;Outros Investimentos;0.0;21194.01;1T;2023
2023-01-01;356417;47181901;Outros Investimentos;0.0;0.0;1T;2023
2023-01-01;356417;471819019;Outras Despesas;0.0;0.0;1T;2023
2023-01-01;356417;47181911;Outros Investimentos;0.0;19912.61;1T;2023
2023-01-01;356417;471819119;Outras Despesas;0.0;19912.61;1T;2023
2023-01-01;356417;47181921;Outros Investimentos;0.0;1281.4;1T;2023
2023-01-01;356417;471819219;Outras Despesas;0.0;1281.4;1T;2023
2023-01-01;356417;6;CONTAS DE DESTINAÇÃO/APURAÇÃO DE RESULTADO;0.0;3265056.5;1T;2023
2023-01-01;356417;61;IMPOSTOS E PARTICIPAÇÕES SOBRE O LUCRO;0.0;1157898.66;1T;2023
2023-01-01;356417;611;IMPOSTOS E CONTRIBUIÇÕES;0.0;1157898.66;1T;2023
2023-01-01;356417;6111;IMPOSTO DE RENDA;0.0;844273.27;1T;2023
2023-01-01;356417;61111;IMPOSTO DE RENDA;0.0;844273.27;1T;2023
2023-01-01;356417;611119;Imposto de Renda;0.0;844273.27;1T;2023
2023-01-01;356417;61111901;Imposto de Renda da Pessoa Jurídica - IRPJ;0.0;844273.27;1T;2023
2023-01-01;356417;611119011;Imposto de Renda da Pessoa Jurídica - IRPJ;0.0;844273.27;1T;2023
2023-01-01;356417;6112;CONTRIBUIÇÃO SOCIAL;0.0;313625.39;1T;2023
2023-01-01;356417;61121;CONTRIBUIÇÃO SOCIAL;0.0;313625.39;1T;2023
2023-01-01;356417;611219;Contribuição Social;0.0;313625.39;1T;2023
2023-01-01;356417;61121901;Contribuição Social;0.0;313625.39;1T;2023
2023-01-01;356417;611219011;Contribuição Social sobre o Lucro Líquido - CSLL;0.0;313625.39;1T;2023
2023-01-01;356417;69;APURAÇÃO DO RESULTADO;0.0;2107157.84;1T;2023
2023-01-01;356417;691;APURAÇÃO DO RESULTADO DO PERÍODO;0.0;2107157.84;1T;2023
2023-01-01;356417;6911;APURAÇÃO DO RESULTADO DO PERÍODO;0.0;2107157.84;1T;2023
2023-01-01;356417;69111;APURAÇÃO DO RESULTADO DO PERÍODO;0.0;2107157.84;1T;2023
2023-01-01;356417;691119;Apuração do Resultado do Período;0.0;2107157.84;1T;2023
2023-01-01;356417;69111911;Apuração do Resultado do Período;0.0;2859307.71;1T;2023
2023-01-01;356417;691119111;Apuração do Resultado do Período;0.0;2859307.71;1T;2023
2023-01-01;356417;69111921;Apuração do Resultado do Período;0.0;-752149.87;1T;2023
2023-01-01;356417;691119211;Apuração do Resultado do Período;0.0;-752149.87;1T;2023
2023-01-01;356417;7;CONTAS TRANSITÓRIAS - APURAÇÃO DE CUSTOS;0.0;0.0;1T;2023
2023-01-01;356417;71;APURAÇÃO DE CUSTOS;0.0;0.0;1T;2023
2023-01-01;356417;711;APURAÇÃO DE CUSTOS;0.0;0.0;1T;2023
2023-01-01;356417;7111;APURAÇÃO DE CUSTOS COM EVENTOS POR MEIO PRÓPRIO;0.0;0.0;1T;2023
2023-01-01;356417;71111;APURAÇÃO DE CUSTOS COM EVENTOS POR MEIO PRÓPRIO;0.0;0.0;1T;2023
2023-01-01;356417;711119;Apuração de Custos com Eventos por Meio Próprio;0.0;0.0;1T;2023
2023-01-01;356417;71111901;Apuração de Custos com Eventos por Meio Próprio;0.0;0.0;1T;2023
2023-01-01;356417;711119011;Apuração de Custos com Eventos por Meio Próprio;0.0;0.0;1T;2023
2023-01-01;356476;1;ATIVO;36946473.49;42795427.63;1T;2023
2023-01-01;356476;12;ATIVO CIRCULANTE;36579085.93;42450541.45;1T;2023
2023-01-01;356476;121;DISPONÍVEL;226548.73;54716.49;1T;2023
2023-01-01;356476;1213;BANCOS CONTA MOVIMENTO;226548.73;54716.49;1T;2023
2023-01-01;356476;12131;BANCOS CONTA MOVIMENTO;226548.73;54716.49;1T;2023
2023-01-01;356476;121319;Bancos Conta Movimento;226548.73;54716.49;1T;2023
2023-01-01;356476;12131901;Bancos Conta Movimento;226548.73;54716.49;1T;2023
2023-01-01;356476;121319011;Bancos Conta Movimento;226548.73;54716.49;1T;2023
2023-01-01;356476;122;APLICAÇÕES FINANCEIRAS;26213246.1;32079314.12;1T;2023
2023-01-01;356476;1221;APLICAÇÕES GARANTIDORAS DE PROVISÕES TÉCNICAS;23095203.63;23825110.12;1T;2023
2023-01-01;356476;12212;TÍTULOS DE RENDA FIXA - PÚBLICOS;23095203.63;23825110.12;1T;2023
2023-01-01;356476;122129;Títulos de Renda Fixa - Públicos;23095203.63;23825110.12;1T;2023
2023-01-01;356476;12212902;Cotas de Fundos de Investimentos;23095203.63;23825110.12;1T;2023
2023-01-01;356476;122129021;Valor Original;23095203.63;23825110.12;1T;2023
2023-01-01;356476;1222;APLICAÇÕES LIVRES;3118042.47;8254204.0;1T;2023
2023-01-01;356476;12221;TÍTULOS DE RENDA FIXA - PRIVADOS;19384.97;19872.18;1T;2023
2023-01-01;356476;122219;Títulos de Renda Fixa - Privados;19384.97;19872.18;1T;2023
2023-01-01;356476;12221901;Depósitos Bancários a Prazo - CDB/RDB;19384.97;19872.18;1T;2023
2023-01-01;357022;331119112;Inscrições;0.0;34381.79;1T;2023
2023-01-01;357022;331119114;Confecção de Carteiras;0.0;205.46;1T;2023
2023-01-01;357022;33111919;Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores;0.0;11526.5;1T;2023
2023-01-01;357022;331119191;Reversão da Prov. Sobre Contraprest. Pecuniárias/Prêmios a Receber de Assist. Méd-Hospitalar;0.0;11526.5;1T;2023
2023-01-01;357022;33111921;Receitas com Outras Operações de Planos de Assistência Médico-Hospitalar;0.0;22731.16;1T;2023
2023-01-01;357022;331119211;Implantação de Planos;0.0;17.5;1T;2023
2023-01-01;357022;331119212;Inscrições;0.0;22589.12;1T;2023
2023-01-01;357022;331119214;Confecção de Carteiras;0.0;124.54;1T;2023
2023-01-01;357022;33111929;Reversão de Provisão Para Perdas sobre Créditos Constituída em Exercícios Anteriores;0.0;8262.18;1T;2023
2023-01-01;357022;331119291;Reversão da Prov. Sobre Contraprest. Pecuniárias/Prêmios a Receber de Assist. Méd-Hospitalar;0.0;8262.18;1T;2023
2023-01-01;357022;332;RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA;0.0;9585095.74;1T;2023
2023-01-01;357022;3321;RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA;0.0;9585095.74;1T;2023
2023-01-01;357022;33211;RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;5456848.38;1T;2023
2023-01-01;357022;332119;Receitas com Operações de Assistência Médico-Hospitalar;0.0;5456848.38;1T;2023
2023-01-01;357022;33211911;Receitas com Operações de Assistência Médico-Hospitalar;0.0;4355789.92;1T;2023
2023-01-01;357022;332119111;Receitas com Prestação de Serviços;0.0;4362622.11;1T;2023
2023-01-01;357022;332119112;(-) Dedução de Receitas com Prestação de Serviços;0.0;-6832.19;1T;2023
2023-01-01;357022;33211921;Receitas com Operações de Assistência Médico-Hospitalar;0.0;1101058.46;1T;2023
2023-01-01;357022;332119211;Receitas com Prestação de Serviços;0.0;1103639.76;1T;2023
2023-01-01;357022;332119212;(-) Dedução de Receitas com Prestação de Serviços;0.0;-2581.3;1T;2023
2023-01-01;357022;33217;RECEITAS COM ADMINISTRAÇÃO DE INTERCÂMBIO EVENTUAL - ASSISTENCIA MEDICO HOSPITALAR;0.0;316385.93;1T;2023
2023-01-01;357022;332179;Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar;0.0;316385.93;1T;2023
2023-01-01;357022;33217911;Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar ;0.0;316385.93;1T;2023
2023-01-01;357022;332179111;Taxa de Administração de Intercâmbio Eventual;0.0;93121.09;1T;2023
2023-01-01;357022;332179112;Receita de Intercâmbio Eventual por Diferença de Tabela;0.0;223264.84;1T;2023
2023-01-01;357022;33218;OUTRAS RECEITAS OPERACIONAIS;0.0;3811861.43;1T;2023
2023-01-01;357022;332189;Outras Receitas Operacionais;0.0;3811861.43;1T;2023
2023-01-01;357022;33218921;Outras Receitas Operacionais;0.0;3811861.43;1T;2023
2023-01-01;357022;332189211;Outras Receitas Operacionais;0.0;3811861.43;1T;2023
2023-01-01;357022;34;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-252101.44;1T;2023
2023-01-01;357022;341;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-252101.44;1T;2023
2023-01-01;357022;3411;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-252101.44;1T;2023
2023-01-01;357022;34111;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;-252101.44;1T;2023
2023-01-01;357022;341119;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-252101.44;1T;2023
2023-01-01;357022;34111911;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-69640.21;1T;2023
2023-01-01;357022;341119113;(-) Tributos Municipais;0.0;-69640.21;1T;2023
2023-01-01;357022;34111921;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-182461.23;1T;2023
2023-01-01;357022;341119211;(-) Tributos Federais;0.0;-81802.76;1T;2023
2023-01-01;357022;341119212;(-) Tributos Estaduais;0.0;-66944.75;1T;2023
2023-01-01;357022;341119213;(-) Tributos Municipais;0.0;-33713.72;1T;2023
2023-01-01;357022;35;RECEITAS FINANCEIRAS;0.0;645363.87;1T;2023
2023-01-01;357022;351;RECEITAS DE APLICAÇÕES FINANCEIRAS;0.0;561503.44;1T;2023
2023-01-01;357022;3511;RECEITAS COM TÍTULOS DE RENDA FIXA PRIVADOS;0.0;561503.44;1T;2023
2023-01-01;357022;35111;RECEITAS COM DEPÓSITOS BANCÁRIOS A PRAZO - CDB E RDB;0.0;261473.77;1T;2023
2023-01-01;357022;351119;Receitas com Depósitos Bancários a Prazo - CDB e RDB;0.0;261473.77;1T;2023
2023-01-01;357022;35111901;Receitas com Depósitos Bancários a Prazo - CDB e RDB;0.0;0.0;1T;2023
2023-01-01;357022;351119019;Outras Receitas;0.0;0.0;1T;2023
2023-01-01;357022;35111921;Receitas com Depósitos Bancários a Prazo - CDB e RDB;0.0;261473.77;1T;2023
2023-01-01;357022;351119219;Outras Receitas;0.0;261473.77;1T;2023
2023-01-01;357022;35114;RECEITAS COM COTAS DE FUNDOS DE INVESTIMENTOS;0.0;300029.67;1T;2023
2023-01-01;357022;351149;Receitas com Cotas de Fundos de Investimentos;0.0;300029.67;1T;2023
2023-01-01;357022;35114901;Receitas com Cotas de Fundos de Investimentos;0.0;0.0;1T;2023
2023-01-01;357022;351149019;Outras Receitas;0.0;0.0;1T;2023
2023-01-01;357022;35114921;Receitas com Cotas de Fundos de Investimentos;0.0;300029.67;1T;2023
2023-01-01;357022;351149219;Outras Receitas;0.0;300029.67;1T;2023
2023-01-01;357022;352;RECEITAS FINANCEIRAS COM OPERAÇÕES DE ASSISTÊNCIA À SAÚDE;0.0;29866.81;1T;2023
2023-01-01;357022;3521;RECEITAS POR RECEBIMENTOS EM ATRASO;0.0;29866.81;1T;2023
2023-01-01;357022;35211;RECEITAS POR RECEBIMENTOS EM ATRASO;0.0;29866.81;1T;2023
2023-01-01;357022;352119;Receitas por Recebimentos em Atraso;0.0;29866.81;1T;2023
2023-01-01;357022;35211901;Receitas por Recebimentos em Atraso;0.0;0.0;1T;2023
2023-01-01;357022;352119011;Receitas por Recebimentos em Atraso;0.0;0.0;1T;2023
2023-01-01;357022;35211911;Receitas por Recebimentos em Atraso;0.0;17236.46;1T;2023
2023-01-01;357022;352119111;Receitas por Recebimentos em Atraso;0.0;17236.46;1T;2023
2023-01-01;357022;35211921;Receitas por Recebimentos em Atraso;0.0;12630.35;1T;2023
2023-01-01;357022;352119211;Receitas por Recebimentos em Atraso;0.0;12630.35;1T;2023
2023-01-01;357022;358;OUTRAS RECEITAS FINANCEIRAS;0.0;53993.62;1T;2023
2023-01-01;357022;3589;RECEITAS FINANCEIRAS DIVERSAS;0.0;53993.62;1T;2023
2023-01-01;357022;35891;RECEITAS FINANCEIRAS DIVERSAS;0.0;53993.62;1T;2023
2023-01-01;357022;358919;Receitas Financeiras Diversas;0.0;53993.62;1T;2023
2023-01-01;357022;35891901;Receitas Financeiras Diversas;0.0;0.0;1T;2023
2023-01-01;357022;358919011;Juros;0.0;0.0;1T;2023
2023-01-01;357022;358919012;Atualização Monetária;0.0;0.0;1T;2023
2023-01-01;357022;358919019;Outras Receitas;0.0;0.0;1T;2023
2023-01-01;357022;35891911;Receitas Financeiras Diversas;0.0;30831.31;1T;2023
2023-01-01;357022;358919111;Juros;0.0;35.97;1T;2023
2023-01-01;357022;358919112;Atualização Monetária;0.0;8855.04;1T;2023
2023-01-01;357022;358919119;Outras Receitas;0.0;21940.3;1T;2023
2023-01-01;357022;35891921;Receitas Financeiras Diversas;0.0;23162.31;1T;2023
2023-01-01;357022;358919211;Juros;0.0;22.04;1T;2023
2023-01-01;357022;358919212;Atualização Monetária;0.0;6483.95;1T;2023
2023-01-01;357022;358919219;Outras Receitas;0.0;16656.32;1T;2023
2023-01-01;357022;36;RECEITAS PATRIMONIAIS;0.0;314544.55;1T;2023
2023-01-01;357022;361;RECEITAS PATRIMONIAIS;0.0;314544.55;1T;2023
2023-01-01;357022;3611;RECEITAS COM IMÓVEIS DE RENDA;0.0;55798.5;1T;2023
2023-01-01;357022;36111;RECEITAS COM IMÓVEIS DE RENDA;0.0;55798.5;1T;2023
2023-01-01;357022;361119;Receitas com Imóveis de Renda;0.0;55798.5;1T;2023
2023-01-01;357022;36111901;Receitas com Imóveis de Renda;0.0;0.0;1T;2023
2023-01-01;357022;361119019;Outras Receitas;0.0;0.0;1T;2023
2023-01-01;357022;36111921;Receitas com Imóveis de Renda;0.0;55798.5;1T;2023
2023-01-01;357022;361119219;Outras Receitas;0.0;55798.5;1T;2023
2023-01-01;357022;3619;OUTROS INVESTIMENTOS;0.0;258746.05;1T;2023
2023-01-01;357022;36191;OUTROS INVESTIMENTOS;0.0;258746.05;1T;2023
2023-01-01;357022;361919;Outros Investimentos;0.0;258746.05;1T;2023
2023-01-01;357022;36191901;Outros Investimentos;0.0;0.0;1T;2023
2023-01-01;357022;361919019;Outras Receitas;0.0;0.0;1T;2023
2023-01-01;357022;36191911;Outros Investimentos;0.0;167131.34;1T;2023
2023-01-01;357022;361919119;Outras Receitas;0.0;167131.34;1T;2023
2023-01-01;357022;36191921;Outros Investimentos;0.0;91614.71;1T;2023
2023-01-01;357022;361919219;Outras Receitas;0.0;91614.71;1T;2023
2023-01-01;357022;4;DESPESAS;0.0;29900324.63;1T;2023
2023-01-01;357022;41;EVENTOS INDENIZÁVEIS LÍQUIDOS / SINISTROS RETIDOS;0.0;15070643.18;1T;2023
2023-01-01;357022;411;EVENTOS/SINISTROS CONHECIDOS OU AVISADOS DE ASSISTÊNCIA À SAÚDE;0.0;15292809.95;1T;2023
2023-01-01;357022;4111;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS NA MODALIDADE DE PAGAMENTO POR PROCEDIMENTO;0.0;9287109.17;1T;2023
2023-01-01;357022;41111;EVENTOS/ SINISTROS CONHECIDOS OU AVISADOS  DE ASSISTÊNCIA A SAÚDE MEDICO HOSPITALAR ;0.0;9287109.17;1T;2023
2023-01-01;357022;411111;Cobertura Assistencial com Preço Pré-estabelecido;0.0;9009785.8;1T;2023
2023-01-01;357022;41111111;Planos Individuais/Familiares antes da Lei;0.0;168984.09;1T;2023
2023-01-01;357022;411111111;Despesas com Eventos / Sinistros na modalidade de pagamento por procedimento;0.0;230494.66;1T;2023
2023-01-01;357022;411111112;(-) Glosas;0.0;-2704.55;1T;2023
2023-01-01;357022;411111113;(-) Recuperação por Co-Participação;0.0;212.16;1T;2023
2023-01-01;357260;32111;(-) TRIBUTOS DIRETOS DE OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;-219318.55;1T;2023
2023-01-01;357260;321119;(-) Tributos Diretos de Operações de Assistência Médico-Hospitalar;0.0;-219318.55;1T;2023
2023-01-01;357260;32111911;(-) Tributos Diretos de Operações de Assistência Médico-Hospitalar;0.0;-173547.54;1T;2023
2023-01-01;357260;321119111;(-) Tributos Federais;0.0;-113874.69;1T;2023
2023-01-01;357260;321119113;(-) Tributos Municipais;0.0;-59672.85;1T;2023
2023-01-01;357260;32111921;(-) Tributos Diretos de Operações de Assistência Médico-Hospitalar;0.0;-45771.01;1T;2023
2023-01-01;357260;321119211;(-) Tributos Federais;0.0;-28933.81;1T;2023
2023-01-01;357260;321119213;(-) Tributos Municipais;0.0;-16837.2;1T;2023
2023-01-01;357260;33;OUTRAS RECEITAS OPERACIONAIS;0.0;16329752.27;1T;2023
2023-01-01;357260;331;OUTRAS RECEITAS OPERACIONAIS DE PLANOS DE ASSISTÊNCIA À SAÚDE;0.0;40002.84;1T;2023
2023-01-01;357260;3311;OUTRAS RECEITAS OPERACIONAIS DE PLANOS DE ASSISTÊNCIA À SAÚDE;0.0;40002.84;1T;2023
2023-01-01;357260;33111;RECEITAS COM OUTRAS OPERAÇÕES DE PLANOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;40002.84;1T;2023
2023-01-01;357260;331119;Receitas com Outras Operações de Planos de Assistência Médico-Hospitalar;0.0;40002.84;1T;2023
2023-01-01;357260;33111921;Receitas com Outras Operações de Planos de Assistência Médico-Hospitalar;0.0;40002.84;1T;2023
2023-01-01;357260;331119212;Inscrições;0.0;34763.4;1T;2023
2023-01-01;357260;331119214;Confecção de Carteiras;0.0;715.0;1T;2023
2023-01-01;357260;331119217;Multa Recebida por Cancelamento de Contrato;0.0;4524.44;1T;2023
2023-01-01;357260;332;RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA;0.0;16289749.43;1T;2023
2023-01-01;357260;3321;RECEITAS DE ASSISTÊNCIA À SAÚDE NÃO RELACIONADAS COM PLANOS DE SAÚDE DA OPERADORA;0.0;16289749.43;1T;2023
2023-01-01;357260;33211;RECEITAS COM OPERAÇÕES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;15621371.29;1T;2023
2023-01-01;357260;332119;Receitas com Operações de Assistência Médico-Hospitalar;0.0;15621371.29;1T;2023
2023-01-01;357260;33211911;Receitas com Operações de Assistência Médico-Hospitalar;0.0;15006848.5;1T;2023
2023-01-01;357260;332119111;Receitas com Prestação de Serviços;0.0;15215881.04;1T;2023
2023-01-01;357260;332119112;(-) Dedução de Receitas com Prestação de Serviços;0.0;-209032.54;1T;2023
2023-01-01;357260;33211921;Receitas com Operações de Assistência Médico-Hospitalar;0.0;614522.79;1T;2023
2023-01-01;357260;332119211;Receitas com Prestação de Serviços;0.0;617900.35;1T;2023
2023-01-01;357260;332119212;(-) Dedução de Receitas com Prestação de Serviços;0.0;-3377.56;1T;2023
2023-01-01;357260;33217;RECEITAS COM ADMINISTRAÇÃO DE INTERCÂMBIO EVENTUAL - ASSISTENCIA MEDICO HOSPITALAR;0.0;405890.65;1T;2023
2023-01-01;357260;332179;Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar;0.0;405890.65;1T;2023
2023-01-01;357260;33217911;Receitas com Administração de Intercâmbio Eventual - Assistência Médico Hospitalar ;0.0;405890.65;1T;2023
2023-01-01;357260;332179111;Taxa de Administração de Intercâmbio Eventual;0.0;196051.37;1T;2023
2023-01-01;357260;332179112;Receita de Intercâmbio Eventual por Diferença de Tabela;0.0;209839.28;1T;2023
2023-01-01;357260;33218;OUTRAS RECEITAS OPERACIONAIS;0.0;262487.49;1T;2023
2023-01-01;357260;332189;Outras Receitas Operacionais;0.0;262487.49;1T;2023
2023-01-01;357260;33218921;Outras Receitas Operacionais;0.0;262487.49;1T;2023
2023-01-01;357260;332189211;Outras Receitas Operacionais;0.0;262487.49;1T;2023
2023-01-01;357260;34;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-640194.7;1T;2023
2023-01-01;357260;341;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-640194.7;1T;2023
2023-01-01;357260;3411;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA À SAÚDE;0.0;-640194.7;1T;2023
2023-01-01;357260;34111;(-) TRIBUTOS DIRETOS DE OUTRAS ATIVIDADES DE ASSISTÊNCIA MÉDICO-HOSPITALAR;0.0;-640194.7;1T;2023
2023-01-01;357260;341119;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-640194.7;1T;2023
2023-01-01;357260;34111911;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-610490.17;1T;2023
2023-01-01;357260;341119111;(-) Tributos Federais;0.0;-400352.07;1T;2023
2023-01-01;357260;341119113;(-) Tributos Municipais;0.0;-210138.1;1T;2023
2023-01-01;357260;34111921;(-) Tributos Diretos de Outras Operações de Assistência Médico-Hospitalar;0.0;-29704.53;1T;2023
2023-01-01;357260;341119211;(-) Tributos Federais;0.0;-27241.08;1T;2023
2023-01-01;357260;341119213;(-) Tributos Municipais;0.0;-2463.45;1T;2023
2023-01-01;357260;35;RECEITAS FINANCEIRAS;0.0;701565.4;1T;2023
2023-01-01;357260;351;RECEITAS DE APLICAÇÕES FINANCEIRAS;0.0;438332.52;1T;2023
